year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,group
2013,8,3,1212,1135,37,1428,1415,13,UA,151,N13113,EWR,MCO,120,937,11,35,2013-08-03T15:00:00Z,2
2013,8,3,1214,1218,-4,1317,1331,-14,EV,6069,N23139,EWR,BOS,42,200,12,18,2013-08-03T16:00:00Z,2
2013,8,3,1219,1210,9,1523,1500,23,AA,743,N485AA,LGA,DFW,197,1389,12,10,2013-08-03T16:00:00Z,2
2013,8,3,1235,1230,5,1408,1400,8,9E,3319,N905XJ,JFK,BUF,60,301,12,30,2013-08-03T16:00:00Z,2
2013,8,3,1256,1239,17,1556,1534,22,B6,41,N640JB,JFK,FLL,145,1069,12,39,2013-08-03T16:00:00Z,2
2013,8,3,1303,1310,-7,1443,1450,-7,AA,331,N4XTAA,LGA,ORD,123,733,13,10,2013-08-03T17:00:00Z,2
2013,8,3,1324,1145,99,1528,1340,108,MQ,3546,N1EAMQ,LGA,MSP,153,1020,11,45,2013-08-03T15:00:00Z,2
2013,8,3,1326,1325,1,1508,1500,8,MQ,3305,N523MQ,LGA,RDU,70,431,13,25,2013-08-03T17:00:00Z,2
2013,8,3,1336,1345,-9,1624,1639,-15,DL,1685,N955DL,LGA,MCO,123,950,13,45,2013-08-03T17:00:00Z,2
2013,8,3,1355,1359,-4,1647,1655,-8,UA,1601,N37456,EWR,FLL,159,1065,13,59,2013-08-03T17:00:00Z,2
2013,8,3,1407,1411,-4,1632,1702,-30,B6,1883,N564JB,JFK,MCO,125,944,14,11,2013-08-03T18:00:00Z,2
2013,8,3,1412,1415,-3,1553,1534,19,EV,4420,N14923,EWR,ORF,71,284,14,15,2013-08-03T18:00:00Z,2
2013,8,3,1433,1422,11,1650,1655,-5,UA,1740,N37281,EWR,IAH,173,1400,14,22,2013-08-03T18:00:00Z,2
2013,8,3,1444,1450,-6,1558,1632,-34,9E,3393,N925XJ,JFK,DCA,43,213,14,50,2013-08-03T18:00:00Z,2
2013,8,3,1447,1450,-3,1606,1633,-27,9E,4115,N834AY,JFK,IAD,48,228,14,50,2013-08-03T18:00:00Z,2
2013,8,3,1457,1456,1,1737,1804,-27,UA,1183,N17245,EWR,RSW,144,1068,14,56,2013-08-03T18:00:00Z,2
2013,8,3,1459,1459,0,1746,1746,0,B6,581,N328JB,JFK,HOU,193,1428,14,59,2013-08-03T18:00:00Z,2
2013,8,3,1518,1505,13,1707,1657,10,DL,804,N723TW,JFK,PIT,62,340,15,5,2013-08-03T19:00:00Z,2
2013,8,3,1543,1543,0,1928,1904,24,DL,31,N376DA,JFK,SLC,286,1990,15,43,2013-08-03T19:00:00Z,2
2013,8,3,1552,1429,83,1804,1659,65,MQ,3669,N531MQ,LGA,ATL,108,762,14,29,2013-08-03T18:00:00Z,2
2013,8,3,1553,1559,-6,1712,1714,-2,EV,4372,N12122,EWR,DCA,49,199,15,59,2013-08-03T19:00:00Z,2
2013,8,3,1600,1600,0,1913,1913,0,UA,421,N507UA,EWR,SFO,351,2565,16,0,2013-08-03T20:00:00Z,2
2013,8,3,1611,1455,76,1826,1659,87,9E,4120,N8977A,JFK,CLE,78,425,14,55,2013-08-03T18:00:00Z,2
2013,8,3,1630,1630,0,1947,1945,2,B6,1801,N605JB,JFK,FLL,147,1069,16,30,2013-08-03T20:00:00Z,2
2013,8,3,1645,1310,215,1904,1527,217,EV,4909,N615QX,LGA,TVC,106,655,13,10,2013-08-03T17:00:00Z,2
2013,8,3,1652,1655,-3,1830,1820,10,EV,4252,N14558,EWR,IAD,60,212,16,55,2013-08-03T20:00:00Z,2
2013,8,3,1701,1705,-4,1812,1836,-24,EV,4651,N17169,EWR,PWM,52,284,17,5,2013-08-03T21:00:00Z,2
2013,8,3,1704,1705,-1,2013,2020,-7,AA,1999,N3BRAA,EWR,MIA,147,1085,17,5,2013-08-03T21:00:00Z,2
2013,8,3,1710,1710,0,2017,2005,12,AA,257,N5EAAA,JFK,LAS,314,2248,17,10,2013-08-03T21:00:00Z,2
2013,8,3,1710,1712,-2,2101,1907,NA,B6,1185,N292JB,JFK,RDU,NA,427,17,12,2013-08-03T21:00:00Z,2
2013,8,3,1710,1455,135,1940,1645,175,MQ,2815,N627MQ,JFK,CLE,76,425,14,55,2013-08-03T18:00:00Z,2
2013,8,3,1711,1711,0,2048,2039,9,B6,167,N597JB,JFK,OAK,350,2576,17,11,2013-08-03T21:00:00Z,2
2013,8,3,1711,1712,-1,1859,1844,15,B6,408,N296JB,JFK,PWM,47,273,17,12,2013-08-03T21:00:00Z,2
2013,8,3,1718,1715,3,2023,1942,41,UA,1622,N75428,EWR,DEN,270,1605,17,15,2013-08-03T21:00:00Z,2
2013,8,3,1740,1730,10,2023,2030,-7,UA,1626,N37462,EWR,SAN,318,2425,17,30,2013-08-03T21:00:00Z,2
2013,8,3,1822,1825,-3,2134,2147,-13,AS,7,N413AS,EWR,SEA,348,2402,18,25,2013-08-03T22:00:00Z,2
2013,8,3,1835,1845,-10,1953,2030,-37,AA,359,N553AA,LGA,ORD,118,733,18,45,2013-08-03T22:00:00Z,2
2013,8,3,1845,1855,-10,2208,2215,-7,VX,29,N835VA,JFK,SFO,344,2586,18,55,2013-08-03T22:00:00Z,2
2013,8,3,1850,1856,-6,2119,2104,15,EV,4453,N24103,EWR,MCI,165,1092,18,56,2013-08-03T22:00:00Z,2
2013,8,3,1855,1859,-4,2134,2147,-13,B6,711,N644JB,JFK,LAS,301,2248,18,59,2013-08-03T22:00:00Z,2
2013,8,3,1859,1900,-1,2228,2216,12,DL,1643,N712TW,JFK,SEA,343,2422,19,0,2013-08-03T23:00:00Z,2
2013,8,3,1901,1829,32,2155,2134,21,UA,1078,N77258,EWR,SAT,202,1569,18,29,2013-08-03T22:00:00Z,2
2013,8,3,1936,1930,6,2314,2257,17,UA,551,N825UA,EWR,SFO,362,2565,19,30,2013-08-03T23:00:00Z,2
2013,8,3,1944,1916,28,2216,2214,2,B6,883,N595JB,JFK,MCO,126,944,19,16,2013-08-03T23:00:00Z,2
2013,8,3,1955,2000,-5,2131,2140,-9,MQ,3591,N713MQ,LGA,RDU,69,431,20,0,2013-08-04T00:00:00Z,2
2013,8,3,2001,1950,11,2243,2246,-3,UA,1555,N38446,EWR,SAN,316,2425,19,50,2013-08-03T23:00:00Z,2
2013,8,3,2023,2029,-6,2225,2240,-15,EV,4112,N11176,EWR,MSY,161,1167,20,29,2013-08-04T00:00:00Z,2
2013,8,3,2137,2130,7,10,14,-4,B6,1371,N506JB,LGA,FLL,136,1076,21,30,2013-08-04T01:00:00Z,2
2013,8,3,2152,2145,7,2310,2314,-4,DL,985,N315NB,JFK,BOS,41,187,21,45,2013-08-04T01:00:00Z,2
2013,8,3,2238,2036,122,2358,2205,113,B6,686,N348JB,JFK,ROC,50,264,20,36,2013-08-04T00:00:00Z,2
2013,8,3,2249,2255,-6,2357,14,-17,B6,108,N178JB,JFK,PWM,47,273,22,55,2013-08-04T02:00:00Z,2
2013,8,3,2257,1827,270,52,2033,259,US,425,N509AY,JFK,CLT,77,541,18,27,2013-08-03T22:00:00Z,2
2013,8,3,NA,815,NA,NA,1028,NA,9E,3538,NA,JFK,MSP,NA,1029,8,15,2013-08-03T12:00:00Z,2
2013,8,3,NA,800,NA,NA,930,NA,EV,4583,N11547,EWR,PWM,NA,284,8,0,2013-08-03T12:00:00Z,2
2013,8,4,600,605,-5,741,749,-8,DL,1279,N360NB,LGA,MEM,141,963,6,5,2013-08-04T10:00:00Z,2
2013,8,4,604,615,-11,856,910,-14,AA,1895,N3DXAA,EWR,MIA,138,1085,6,15,2013-08-04T10:00:00Z,2
2013,8,4,619,620,-1,815,817,-2,EV,4963,N758EV,EWR,MSP,149,1008,6,20,2013-08-04T10:00:00Z,2
2013,8,4,620,614,6,757,804,-7,US,1989,N434US,EWR,CLT,81,529,6,14,2013-08-04T10:00:00Z,2
2013,8,4,652,655,-3,920,906,14,US,433,N604AW,EWR,PHX,300,2133,6,55,2013-08-04T10:00:00Z,2
2013,8,4,658,651,7,907,905,2,UA,343,N584UA,LGA,DEN,228,1620,6,51,2013-08-04T10:00:00Z,2
2013,8,4,715,715,0,1025,1010,15,VX,399,N853VA,JFK,LAX,341,2475,7,15,2013-08-04T11:00:00Z,2
2013,8,4,718,721,-3,938,1000,-22,UA,407,N412UA,LGA,IAH,185,1416,7,21,2013-08-04T11:00:00Z,2
2013,8,4,724,729,-5,929,939,-10,UA,296,N479UA,EWR,DEN,221,1605,7,29,2013-08-04T11:00:00Z,2
2013,8,4,737,741,-4,1103,1101,2,UA,421,N818UA,EWR,SFO,358,2565,7,41,2013-08-04T11:00:00Z,2
2013,8,4,739,743,-4,931,951,-20,EV,4104,N41104,EWR,CHS,90,628,7,43,2013-08-04T11:00:00Z,2
2013,8,4,756,800,-4,1002,1016,-14,DL,2457,N319NB,LGA,MSY,158,1183,8,0,2013-08-04T12:00:00Z,2
2013,8,4,757,805,-8,1043,1055,-12,DL,1109,N328NW,LGA,TPA,145,1010,8,5,2013-08-04T12:00:00Z,2
2013,8,4,758,759,-1,1028,1026,2,DL,2047,N660DL,LGA,ATL,108,762,7,59,2013-08-04T11:00:00Z,2
2013,8,4,759,800,-1,1006,1019,-13,9E,3507,N903XJ,JFK,MSY,163,1182,8,0,2013-08-04T12:00:00Z,2
2013,8,4,806,814,-8,958,1008,-10,US,1805,N197UW,EWR,CLT,86,529,8,14,2013-08-04T12:00:00Z,2
2013,8,4,808,815,-7,1049,1110,-21,DL,1167,N310DE,JFK,TPA,138,1005,8,15,2013-08-04T12:00:00Z,2
2013,8,4,814,816,-2,1016,1022,-6,EV,4380,N14168,EWR,MSP,158,1008,8,16,2013-08-04T12:00:00Z,2
2013,8,4,820,825,-5,1142,1139,3,UA,397,N589UA,JFK,SFO,358,2586,8,25,2013-08-04T12:00:00Z,2
2013,8,4,823,825,-2,1053,1108,-15,DL,1959,N3743H,JFK,MCO,121,944,8,25,2013-08-04T12:00:00Z,2
2013,8,4,824,829,-5,1022,1028,-6,DL,1157,N333NB,EWR,MSP,154,1008,8,29,2013-08-04T12:00:00Z,2
2013,8,4,833,830,3,1124,1122,2,UA,1633,N78448,EWR,MIA,138,1085,8,30,2013-08-04T12:00:00Z,2
2013,8,4,837,755,42,1114,1057,17,DL,2395,N336NB,LGA,PBI,136,1035,7,55,2013-08-04T11:00:00Z,2
2013,8,4,856,900,-4,1136,1124,12,EV,5070,N153PQ,EWR,ATL,116,746,9,0,2013-08-04T13:00:00Z,2
2013,8,4,857,900,-3,1250,1258,-8,UA,1216,N36447,EWR,SJU,208,1608,9,0,2013-08-04T13:00:00Z,2
2013,8,4,859,900,-1,1147,1206,-19,B6,5,N584JB,EWR,FLL,139,1065,9,0,2013-08-04T13:00:00Z,2
2013,8,4,901,905,-4,1058,1114,-16,DL,181,N331NW,LGA,DTW,90,502,9,5,2013-08-04T13:00:00Z,2
2013,8,4,908,810,58,1151,1054,57,UA,439,N827UA,EWR,BZN,255,1882,8,10,2013-08-04T12:00:00Z,2
2013,8,4,913,915,-2,1200,1210,-10,AA,1,N338AA,JFK,LAX,320,2475,9,15,2013-08-04T13:00:00Z,2
2013,8,4,952,955,-3,1218,1250,-32,AA,731,N494AA,LGA,DFW,187,1389,9,55,2013-08-04T13:00:00Z,2
2013,8,4,952,1000,-8,1440,1440,0,HA,51,N383HA,JFK,HNL,628,4983,10,0,2013-08-04T14:00:00Z,2
2013,8,4,955,959,-4,1227,1237,-10,B6,483,N659JB,JFK,MCO,123,944,9,59,2013-08-04T13:00:00Z,2
2013,8,4,1012,959,13,1159,1200,-1,EV,5812,N13553,EWR,CHS,94,628,9,59,2013-08-04T13:00:00Z,2
2013,8,4,1016,1025,-9,1246,1222,24,US,604,N668AW,EWR,PHX,306,2133,10,25,2013-08-04T14:00:00Z,2
2013,8,4,1018,901,77,1328,1204,84,B6,63,N531JB,JFK,SEA,345,2422,9,1,2013-08-04T13:00:00Z,2
2013,8,4,1032,1040,-8,1213,1240,-27,EV,5299,N730EV,LGA,MEM,138,963,10,40,2013-08-04T14:00:00Z,2
2013,8,4,1055,1100,-5,1201,1230,-29,WN,3297,N918WN,LGA,BNA,111,764,11,0,2013-08-04T15:00:00Z,2
2013,8,4,1056,1030,26,1342,1325,17,AA,19,N327AA,JFK,LAX,319,2475,10,30,2013-08-04T14:00:00Z,2
2013,8,4,1102,1055,7,1340,1358,-18,B6,971,N705JB,LGA,FLL,137,1076,10,55,2013-08-04T14:00:00Z,2
2013,8,4,1107,1110,-3,1349,1413,-24,DL,1875,N342NW,LGA,TPA,134,1010,11,10,2013-08-04T15:00:00Z,2
2013,8,4,1137,1145,-8,1310,1320,-10,AA,1855,N508AA,LGA,STL,129,888,11,45,2013-08-04T15:00:00Z,2
2013,8,4,1154,1200,-6,1255,1315,-20,EV,5844,N16987,EWR,ROC,43,246,12,0,2013-08-04T16:00:00Z,2
2013,8,4,1155,1200,-5,1345,1354,-9,US,1879,N557UW,JFK,CLT,88,541,12,0,2013-08-04T16:00:00Z,2
2013,8,4,1225,1230,-5,1406,1401,5,9E,3319,N922XJ,JFK,BUF,57,301,12,30,2013-08-04T16:00:00Z,2
2013,8,4,1226,1155,31,1457,1454,3,DL,1174,N372DA,LGA,PBI,129,1035,11,55,2013-08-04T15:00:00Z,2
2013,8,4,1226,1208,18,1524,1515,9,UA,580,N554UA,JFK,SFO,334,2586,12,8,2013-08-04T16:00:00Z,2
2013,8,4,1238,1250,-12,1434,1450,-16,DL,1131,N363NB,LGA,DTW,90,502,12,50,2013-08-04T16:00:00Z,2
2013,8,4,1239,1222,17,1409,1402,7,EV,4335,N14562,EWR,CMH,74,463,12,22,2013-08-04T16:00:00Z,2
2013,8,4,1241,1250,-9,1356,1359,-3,B6,316,N346JB,JFK,SYR,47,209,12,50,2013-08-04T16:00:00Z,2
2013,8,4,1244,1250,-6,1516,1555,-39,UA,1684,N19141,EWR,MIA,135,1085,12,50,2013-08-04T16:00:00Z,2
2013,8,4,1256,1255,1,1512,1519,-7,EV,3851,N13979,EWR,ATL,105,746,12,55,2013-08-04T16:00:00Z,2
2013,8,4,1311,1315,-4,1425,1425,0,EV,3838,N14972,EWR,DCA,41,199,13,15,2013-08-04T17:00:00Z,2
2013,8,4,1322,1325,-3,1531,1535,-4,EV,4419,N41104,EWR,MSY,160,1167,13,25,2013-08-04T17:00:00Z,2
2013,8,4,1338,1345,-7,1608,1635,-27,AA,753,N3ESAA,LGA,DFW,185,1389,13,45,2013-08-04T17:00:00Z,2
2013,8,4,1400,1405,-5,1452,1516,-24,B6,2480,N329JB,EWR,BOS,37,200,14,5,2013-08-04T18:00:00Z,2
2013,8,4,1443,1425,18,1604,1554,10,B6,2402,N334JB,JFK,BUF,55,301,14,25,2013-08-04T18:00:00Z,2
2013,8,4,1456,1455,1,1602,1609,-7,UA,1116,N35407,EWR,BOS,41,200,14,55,2013-08-04T18:00:00Z,2
2013,8,4,1526,1455,31,1717,1635,42,MQ,3231,N615MQ,JFK,PIT,64,340,14,55,2013-08-04T18:00:00Z,2
2013,8,4,1528,1530,-2,1844,1850,-6,DL,95,N188DN,JFK,LAX,329,2475,15,30,2013-08-04T19:00:00Z,2
2013,8,4,1535,1545,-10,1705,1710,-5,MQ,3694,N500MQ,EWR,ORD,111,719,15,45,2013-08-04T19:00:00Z,2
2013,8,4,1536,1520,16,1701,1636,25,EV,4580,N14904,EWR,MKE,121,725,15,20,2013-08-04T19:00:00Z,2
2013,8,4,1552,1555,-3,1749,1744,5,B6,1105,N228JB,JFK,ORD,126,740,15,55,2013-08-04T19:00:00Z,2
2013,8,4,1558,1600,-2,1931,1938,-7,DL,141,N711ZX,JFK,SFO,344,2586,16,0,2013-08-04T20:00:00Z,2
2013,8,4,1600,1604,-4,1728,1748,-20,EV,5432,N718EV,LGA,BNA,106,764,16,4,2013-08-04T20:00:00Z,2
2013,8,4,1603,1605,-2,2000,1925,35,DL,1394,N3764D,JFK,PDX,353,2454,16,5,2013-08-04T20:00:00Z,2
2013,8,4,1625,1630,-5,1851,1836,15,DL,2231,N3741S,LGA,DTW,89,502,16,30,2013-08-04T20:00:00Z,2
2013,8,4,1633,1640,-7,1756,1813,-17,9E,4013,N8837B,JFK,PHL,30,94,16,40,2013-08-04T20:00:00Z,2
2013,8,4,1645,1645,0,1833,1815,18,WN,1795,N213WN,LGA,MDW,115,725,16,45,2013-08-04T20:00:00Z,2
2013,8,4,1703,1659,4,1904,1919,-15,DL,2042,N321NB,EWR,ATL,100,746,16,59,2013-08-04T20:00:00Z,2
2013,8,4,1721,1710,11,1945,2000,-15,WN,580,N761RR,EWR,HOU,186,1411,17,10,2013-08-04T21:00:00Z,2
2013,8,4,1751,1709,42,2013,1958,15,UA,1580,N32404,EWR,LAS,291,2227,17,9,2013-08-04T21:00:00Z,2
2013,8,4,1759,1800,-1,1933,1917,16,EV,4224,N13550,EWR,MKE,120,725,18,0,2013-08-04T22:00:00Z,2
2013,8,4,1817,1825,-8,2137,2126,11,DL,2370,N3745B,LGA,PBI,130,1035,18,25,2013-08-04T22:00:00Z,2
2013,8,4,1822,1825,-3,2142,2147,-5,AS,7,N409AS,EWR,SEA,343,2402,18,25,2013-08-04T22:00:00Z,2
2013,8,4,1843,1720,83,2104,1943,81,UA,509,N471UA,LGA,DEN,215,1620,17,20,2013-08-04T21:00:00Z,2
2013,8,4,1851,1845,6,2041,2030,11,AA,359,N525AA,LGA,ORD,114,733,18,45,2013-08-04T22:00:00Z,2
2013,8,4,1858,1855,3,2116,2050,26,MQ,3349,N502MQ,LGA,MSP,157,1020,18,55,2013-08-04T22:00:00Z,2
2013,8,4,1859,1830,29,1952,1940,12,MQ,3044,N691MQ,JFK,BWI,34,184,18,30,2013-08-04T22:00:00Z,2
2013,8,4,1859,1900,-1,2049,2052,-3,UA,291,N445UA,EWR,ORD,116,719,19,0,2013-08-04T23:00:00Z,2
2013,8,4,1913,1820,53,2200,2141,19,DL,83,N913DE,JFK,MIA,134,1089,18,20,2013-08-04T22:00:00Z,2
2013,8,4,1915,1915,0,2213,2230,-17,AA,21,N319AA,JFK,LAX,320,2475,19,15,2013-08-04T23:00:00Z,2
2013,8,4,1944,1900,44,2225,2132,53,DL,947,N936DL,LGA,ATL,102,762,19,0,2013-08-04T23:00:00Z,2
2013,8,4,1952,2000,-8,2154,2140,14,MQ,3591,N848MQ,LGA,RDU,75,431,20,0,2013-08-05T00:00:00Z,2
2013,8,4,2024,2030,-6,2231,2245,-14,9E,4033,N827AY,LGA,TYS,93,647,20,30,2013-08-05T00:00:00Z,2
2013,8,4,2024,2029,-5,2345,2359,-14,B6,915,N505JB,JFK,SFO,352,2586,20,29,2013-08-05T00:00:00Z,2
2013,8,4,2040,1950,50,2304,2207,57,UA,1258,N17245,EWR,DEN,233,1605,19,50,2013-08-04T23:00:00Z,2
2013,8,4,2055,2030,25,2204,2202,2,9E,4079,N8828D,JFK,BWI,34,184,20,30,2013-08-05T00:00:00Z,2
2013,8,4,2111,2025,46,2324,2250,34,EV,5804,N16149,EWR,OMA,171,1134,20,25,2013-08-05T00:00:00Z,2
2013,8,4,2116,2059,17,2345,2350,-5,UA,464,N826UA,EWR,PBI,130,1023,20,59,2013-08-05T00:00:00Z,2
2013,8,4,2126,2130,-4,2242,2245,-3,MQ,3660,N528MQ,LGA,BNA,109,764,21,30,2013-08-05T01:00:00Z,2
2013,8,4,2157,1905,172,2329,2103,146,9E,3433,N905XJ,JFK,PIT,61,340,19,5,2013-08-04T23:00:00Z,2
2013,8,4,2210,2220,-10,2311,2335,-24,EV,5169,N713EV,LGA,BTV,44,258,22,20,2013-08-05T02:00:00Z,2
2013,8,4,2217,2155,22,106,43,23,B6,425,N510JB,JFK,TPA,125,1005,21,55,2013-08-05T01:00:00Z,2
2013,8,4,2239,2146,53,129,30,59,B6,1183,N503JB,JFK,MCO,120,944,21,46,2013-08-05T01:00:00Z,2
2013,8,4,NA,1655,NA,NA,1950,NA,AA,1507,N4XPAA,EWR,DFW,NA,1372,16,55,2013-08-04T20:00:00Z,2
2013,8,5,38,2359,39,405,340,25,B6,839,N627JB,JFK,BQN,193,1576,23,59,2013-08-06T03:00:00Z,2
2013,8,5,513,515,-2,723,725,-2,UA,1258,N73291,EWR,DEN,231,1605,5,15,2013-08-05T09:00:00Z,2
2013,8,5,558,600,-2,742,752,-10,DL,731,N332NB,LGA,DTW,83,502,6,0,2013-08-05T10:00:00Z,2
2013,8,5,600,605,-5,737,735,2,MQ,3525,N720MQ,LGA,RDU,70,431,6,5,2013-08-05T10:00:00Z,2
2013,8,5,602,600,2,819,806,13,EV,4535,N18102,EWR,MSP,172,1008,6,0,2013-08-05T10:00:00Z,2
2013,8,5,608,600,8,838,815,23,FL,345,N336AT,LGA,ATL,114,762,6,0,2013-08-05T10:00:00Z,2
2013,8,5,625,630,-5,837,837,0,US,2085,N188US,LGA,CLT,94,544,6,30,2013-08-05T10:00:00Z,2
2013,8,5,626,625,1,812,805,7,WN,526,N741SA,LGA,STL,133,888,6,25,2013-08-05T10:00:00Z,2
2013,8,5,627,630,-3,922,924,-2,B6,929,N607JB,JFK,RSW,146,1074,6,30,2013-08-05T10:00:00Z,2
2013,8,5,629,630,-1,847,825,22,MQ,3676,N523MQ,LGA,CLT,88,544,6,30,2013-08-05T10:00:00Z,2
2013,8,5,646,650,-4,751,808,-17,EV,5811,N15985,EWR,BUF,48,282,6,50,2013-08-05T10:00:00Z,2
2013,8,5,646,644,2,759,810,-11,UA,1444,N77430,EWR,ORD,110,719,6,44,2013-08-05T10:00:00Z,2
2013,8,5,652,700,-8,751,809,-18,US,2169,N753US,LGA,DCA,35,214,7,0,2013-08-05T11:00:00Z,2
2013,8,5,653,700,-7,803,806,-3,US,2136,N948UW,LGA,BOS,35,184,7,0,2013-08-05T11:00:00Z,2
2013,8,5,656,700,-4,957,1006,-9,DL,1415,N6706Q,JFK,SLC,270,1990,7,0,2013-08-05T11:00:00Z,2
2013,8,5,659,705,-6,1026,1015,11,AA,2279,N3DPAA,LGA,MIA,145,1096,7,5,2013-08-05T11:00:00Z,2
2013,8,5,659,705,-6,809,820,-11,EV,4522,N11181,EWR,BNA,110,748,7,5,2013-08-05T11:00:00Z,2
2013,8,5,716,720,-4,858,922,-24,EV,4166,N13958,EWR,GSP,86,594,7,20,2013-08-05T11:00:00Z,2
2013,8,5,720,720,0,1008,1025,-17,AS,15,N536AS,EWR,SEA,331,2402,7,20,2013-08-05T11:00:00Z,2
2013,8,5,733,735,-2,1023,1020,3,WN,163,N243WN,LGA,HOU,190,1428,7,35,2013-08-05T11:00:00Z,2
2013,8,5,740,724,16,1010,1003,7,UA,1592,N79402,EWR,MCO,124,937,7,24,2013-08-05T11:00:00Z,2
2013,8,5,749,756,-7,920,930,-10,EV,4125,N15980,EWR,GSO,67,445,7,56,2013-08-05T11:00:00Z,2
2013,8,5,754,800,-6,956,1021,-25,B6,677,N190JB,JFK,JAX,105,828,8,0,2013-08-05T12:00:00Z,2
2013,8,5,755,802,-7,925,930,-5,EV,5463,N718EV,LGA,BNA,109,764,8,2,2013-08-05T12:00:00Z,2
2013,8,5,755,800,-5,1031,1036,-5,UA,1218,N77258,EWR,DFW,194,1372,8,0,2013-08-05T12:00:00Z,2
2013,8,5,803,805,-2,1046,1055,-9,DL,1109,N338NW,LGA,TPA,133,1010,8,5,2013-08-05T12:00:00Z,2
2013,8,5,805,755,10,931,915,16,MQ,3709,N527MQ,EWR,ORD,112,719,7,55,2013-08-05T11:00:00Z,2
2013,8,5,808,800,8,1221,1200,21,AA,655,N5ETAA,JFK,STT,208,1623,8,0,2013-08-05T12:00:00Z,2
2013,8,5,809,810,-1,1022,1029,-7,DL,27,N3744F,JFK,ATL,101,760,8,10,2013-08-05T12:00:00Z,2
2013,8,5,816,820,-4,1039,1043,-4,EV,4998,N611QX,LGA,MCI,160,1107,8,20,2013-08-05T12:00:00Z,2
2013,8,5,821,815,6,1052,1033,19,DL,914,N360NW,LGA,DEN,228,1620,8,15,2013-08-05T12:00:00Z,2
2013,8,5,821,830,-9,1013,1028,-15,EV,4297,N13566,EWR,DTW,83,488,8,30,2013-08-05T12:00:00Z,2
2013,8,5,822,825,-3,1103,1104,-1,DL,857,N3731T,JFK,SAN,314,2446,8,25,2013-08-05T12:00:00Z,2
2013,8,5,823,745,38,1015,1000,15,9E,3353,N928XJ,JFK,DTW,86,509,7,45,2013-08-05T11:00:00Z,2
2013,8,5,856,901,-5,1205,1204,1,B6,63,N821JB,JFK,SEA,338,2422,9,1,2013-08-05T13:00:00Z,2
2013,8,5,910,915,-5,1213,1228,-15,DL,2379,N350NA,LGA,FLL,136,1076,9,15,2013-08-05T13:00:00Z,2
2013,8,5,912,915,-3,1228,1210,18,AA,1,N323AA,JFK,LAX,325,2475,9,15,2013-08-05T13:00:00Z,2
2013,8,5,919,900,19,1211,1157,14,DL,1885,N908DE,LGA,MCO,124,950,9,0,2013-08-05T13:00:00Z,2
2013,8,5,947,950,-3,1205,1205,0,MQ,3644,N521MQ,LGA,ATL,103,762,9,50,2013-08-05T13:00:00Z,2
2013,8,5,1023,1029,-6,1305,1320,-15,B6,1,N827JB,JFK,FLL,136,1069,10,29,2013-08-05T14:00:00Z,2
2013,8,5,1026,1028,-2,1322,1339,-17,UA,1150,N73445,EWR,SFO,340,2565,10,28,2013-08-05T14:00:00Z,2
2013,8,5,1055,1105,-10,1301,1314,-13,DL,1031,N332NB,LGA,DTW,87,502,11,5,2013-08-05T15:00:00Z,2
2013,8,5,1059,1100,-1,1313,1332,-19,UA,1497,N76502,EWR,IAH,175,1400,11,0,2013-08-05T15:00:00Z,2
2013,8,5,1109,1110,-1,1235,1245,-10,WN,114,N407WN,LGA,MDW,114,725,11,10,2013-08-05T15:00:00Z,2
2013,8,5,1118,1120,-2,1358,1417,-19,B6,1129,N569JB,JFK,RSW,143,1074,11,20,2013-08-05T15:00:00Z,2
2013,8,5,1124,1130,-6,1314,1329,-15,US,2077,N154UW,LGA,CLT,77,544,11,30,2013-08-05T15:00:00Z,2
2013,8,5,1145,1005,100,1255,1120,95,MQ,3611,N520MQ,EWR,ORD,114,719,10,5,2013-08-05T14:00:00Z,2
2013,8,5,1157,1133,24,1548,1451,57,UA,1120,N53442,EWR,SFO,342,2565,11,33,2013-08-05T15:00:00Z,2
2013,8,5,1207,1210,-3,1335,1350,-15,AA,329,N567AA,LGA,ORD,117,733,12,10,2013-08-05T16:00:00Z,2
2013,8,5,1239,1245,-6,1345,1355,-10,AA,1850,N3DLAA,JFK,BOS,41,187,12,45,2013-08-05T16:00:00Z,2
2013,8,5,1245,1245,0,1526,1530,-4,WN,3316,N741SA,EWR,HOU,186,1411,12,45,2013-08-05T16:00:00Z,2
2013,8,5,1253,1300,-7,1403,1409,-6,US,2148,N956UW,LGA,BOS,43,184,13,0,2013-08-05T17:00:00Z,2
2013,8,5,1257,1300,-3,1545,1555,-10,VX,165,N627VA,EWR,LAX,328,2454,13,0,2013-08-05T17:00:00Z,2
2013,8,5,1309,1241,28,1534,1518,16,B6,927,N585JB,EWR,MCO,123,937,12,41,2013-08-05T16:00:00Z,2
2013,8,5,1311,1315,-4,1601,1607,-6,UA,1130,N14120,EWR,LAX,323,2454,13,15,2013-08-05T17:00:00Z,2
2013,8,5,1330,1333,-3,1530,1539,-9,EV,4193,N12142,EWR,MSP,158,1008,13,33,2013-08-05T17:00:00Z,2
2013,8,5,1340,1340,0,1648,1700,-12,AA,1073,N3EDAA,LGA,MIA,140,1096,13,40,2013-08-05T17:00:00Z,2
